Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
NORTH DAKOTA,2015,39,92,8,459
OHIO,2015,39,92,451,28834
OKLAHOMA,2015,39,92,57,4015
OREGON,2015,39,92,340,25162
PENNSYLVANIA,2015,39,92,788,73401
RHODE ISLAND,2015,39,92,107,4999
SOUTH CAROLINA,2015,39,92,539,42389
SOUTH DAKOTA,2015,39,92,3,1375
TENNESSEE,2015,39,92,306,17915
TEXAS,2015,39,92,2215,78187
UTAH,2015,39,92,82,6155
VERMONT,2015,39,92,9,741
VIRGINIA,2015,39,92,834,59842
WASHINGTON,2015,39,92,496,30260
WEST VIRGINIA,2015,39,92,0,4211
WISCONSIN,2015,39,92,328,22263
WYOMING,2015,39,92,0,270
ALABAMA,2015,40,93,0,11230
ALASKA,2015,40,93,18,2186
ARIZONA,2015,40,93,514,15949
ARKANSAS,2015,40,93,794,22756
CALIFORNIA,2015,40,93,1537,102408
COLORADO,2015,40,93,557,32286
CONNECTICUT,2015,40,93,133,7324
DELAWARE,2015,40,93,73,7739
FLORIDA,2015,40,93,1040,79241
GEORGIA,2015,40,93,526,56067
HAWAII,2015,40,93,0,117
IDAHO,2015,40,93,0,3056
ILLINOIS,2015,40,93,41,3412
INDIANA,2015,40,93,336,23087
IOWA,2015,40,93,21,2429
KANSAS,2015,40,93,48,3888
KENTUCKY,2015,40,93,0,24160
LOUISIANA,2015,40,93,0,13914
MAINE,2015,40,93,77,2476
MARYLAND,2015,40,93,0,16776
MASSACHUSETTS,2015,40,93,0,17600
MICHIGAN,2015,40,93,458,39801
MINNESOTA,2015,40,93,15,263
MISSISSIPPI,2015,40,93,567,11136
MISSOURI,2015,40,93,156,14745
MONTANA,2015,40,93,52,4207
NEBRASKA,2015,40,93,126,6704
NEVADA,2015,40,93,116,1820
NEW HAMPSHIRE,2015,40,93,164,838
NEW JERSEY,2015,40,93,230,17196
NEW MEXICO,2015,40,93,92,9405
NEW YORK,2015,40,93,843,69558
NORTH CAROLINA,2015,40,93,1246,82715
NORTH DAKOTA,2015,40,93,3,462
OHIO,2015,40,93,428,29262
OKLAHOMA,2015,40,93,59,4074
OREGON,2015,40,93,362,25524
PENNSYLVANIA,2015,40,93,668,74069
RHODE ISLAND,2015,40,93,100,5099
SOUTH CAROLINA,2015,40,93,239,42628
SOUTH DAKOTA,2015,40,93,0,1375
TENNESSEE,2015,40,93,196,18111
TEXAS,2015,40,93,2248,80435
UTAH,2015,40,93,75,6230
VERMONT,2015,40,93,4,745
VIRGINIA,2015,40,93,560,60402
WASHINGTON,2015,40,93,382,30642
WEST VIRGINIA,2015,40,93,27,4238
WISCONSIN,2015,40,93,280,22543
WYOMING,2015,40,93,0,270
ALABAMA,2015,41,94,0,11230
ALASKA,2015,41,94,38,2224
ARIZONA,2015,41,94,379,16328
ARKANSAS,2015,41,94,636,23392
CALIFORNIA,2015,41,94,1541,103949
COLORADO,2015,41,94,367,32653
CONNECTICUT,2015,41,94,187,7511
DELAWARE,2015,41,94,85,7824
FLORIDA,2015,41,94,906,80147
GEORGIA,2015,41,94,384,56451
HAWAII,2015,41,94,0,117
IDAHO,2015,41,94,0,3056
ILLINOIS,2015,41,94,27,3439
INDIANA,2015,41,94,248,23335
IOWA,2015,41,94,20,2449
KANSAS,2015,41,94,39,3927
KENTUCKY,2015,41,94,337,24497
LOUISIANA,2015,41,94,573,14487
MAINE,2015,41,94,75,2551
MARYLAND,2015,41,94,0,16776
MASSACHUSETTS,2015,41,94,201,17801
MICHIGAN,2015,41,94,410,40211
MINNESOTA,2015,41,94,1,264
MISSISSIPPI,2015,41,94,477,11613
MISSOURI,2015,41,94,139,14884
MONTANA,2015,41,94,57,4264
NEBRASKA,2015,41,94,120,6824
NEVADA,2015,41,94,0,1820
NEW HAMPSHIRE,2015,41,94,90,928
NEW JERSEY,2015,41,94,222,17418
NEW MEXICO,2015,41,94,60,9465
NEW YORK,2015,41,94,752,70310
NORTH CAROLINA,2015,41,94,1144,83859
NORTH DAKOTA,2015,41,94,6,468
OHIO,2015,41,94,283,29545
OKLAHOMA,2015,41,94,47,4121
OREGON,2015,41,94,362,25886
PENNSYLVANIA,2015,41,94,901,74970
RHODE ISLAND,2015,41,94,49,5148
SOUTH CAROLINA,2015,41,94,504,43132
SOUTH DAKOTA,2015,41,94,3,1378
TENNESSEE,2015,41,94,207,18318
TEXAS,2015,41,94,2540,82975
UTAH,2015,41,94,106,6336
VERMONT,2015,41,94,15,760
VIRGINIA,2015,41,94,554,60956
WASHINGTON,2015,41,94,478,31120
WEST VIRGINIA,2015,41,94,23,4261
WISCONSIN,2015,41,94,358,22901
WYOMING,2015,41,94,0,270
ALABAMA,2015,42,95,0,11230
ALASKA,2015,42,95,46,2270
ARIZONA,2015,42,95,459,16787
ARKANSAS,2015,42,95,546,23938
CALIFORNIA,2015,42,95,1580,105529
COLORADO,2015,42,95,433,33086
CONNECTICUT,2015,42,95,29,7540
DELAWARE,2015,42,95,99,7923
FLORIDA,2015,42,95,993,81140
GEORGIA,2015,42,95,566,57017
HAWAII,2015,42,95,2,119
IDAHO,2015,42,95,0,3056
ILLINOIS,2015,42,95,45,3484
INDIANA,2015,42,95,290,23625
IOWA,2015,42,95,18,2467
KANSAS,2015,42,95,46,3973
KENTUCKY,2015,42,95,401,24898
LOUISIANA,2015,42,95,78,14565
MAINE,2015,42,95,63,2614
MARYLAND,2015,42,95,683,17459
MASSACHUSETTS,2015,42,95,253,18054
MICHIGAN,2015,42,95,698,40909
MINNESOTA,2015,42,95,0,264
MISSISSIPPI,2015,42,95,391,12004
MISSOURI,2015,42,95,170,15054
MONTANA,2015,42,95,68,4332
NEBRASKA,2015,42,95,141,6965
NEVADA,2015,42,95,0,1820
NEW HAMPSHIRE,2015,42,95,119,1047
NEW JERSEY,2015,42,95,232,17650
NEW MEXICO,2015,42,95,0,9465
NEW YORK,2015,42,95,853,71163
NORTH CAROLINA,2015,42,95,952,84811
NORTH DAKOTA,2015,42,95,0,468
OHIO,2015,42,95,417,29962
OKLAHOMA,2015,42,95,47,4168
OREGON,2015,42,95,276,26162
PENNSYLVANIA,2015,42,95,857,75827
RHODE ISLAND,2015,42,95,81,5229
SOUTH CAROLINA,2015,42,95,443,43575
SOUTH DAKOTA,2015,42,95,1,1379
TENNESSEE,2015,42,95,199,18517
TEXAS,2015,42,95,2611,85586
UTAH,2015,42,95,77,6413
VERMONT,2015,42,95,19,779
VIRGINIA,2015,42,95,1058,62014
WASHINGTON,2015,42,95,448,31568
WEST VIRGINIA,2015,42,95,0,4261
WISCONSIN,2015,42,95,250,23151
WYOMING,2015,42,95,4,274
ALABAMA,2015,43,96,0,11230
ALASKA,2015,43,96,27,2297
ARIZONA,2015,43,96,541,17328
ARKANSAS,2015,43,96,452,24390
CALIFORNIA,2015,43,96,1426,106955
COLORADO,2015,43,96,0,33086
CONNECTICUT,2015,43,96,76,7616
DELAWARE,2015,43,96,137,8060
FLORIDA,2015,43,96,887,82027
GEORGIA,2015,43,96,659,57676
HAWAII,2015,43,96,1,120
IDAHO,2015,43,96,0,3056
ILLINOIS,2015,43,96,29,3513
INDIANA,2015,43,96,826,24451
IOWA,2015,43,96,27,2494
KANSAS,2015,43,96,53,4026
KENTUCKY,2015,43,96,674,25572
LOUISIANA,2015,43,96,555,15120
MAINE,2015,43,96,0,2614
MARYLAND,2015,43,96,457,17916
MASSACHUSETTS,2015,43,96,339,18393
MICHIGAN,2015,43,96,429,41338
MINNESOTA,2015,43,96,1,265
MISSISSIPPI,2015,43,96,290,12294
MISSOURI,2015,43,96,162,15216
MONTANA,2015,43,96,0,4332
NEBRASKA,2015,43,96,119,7084
NEVADA,2015,43,96,0,1820
NEW HAMPSHIRE,2015,43,96,107,1154
NEW JERSEY,2015,43,96,215,17865
NEW MEXICO,2015,43,96,64,9529
NEW YORK,2015,43,96,847,72010
NORTH CAROLINA,2015,43,96,1250,86061
NORTH DAKOTA,2015,43,96,8,476
OHIO,2015,43,96,374,30336
OKLAHOMA,2015,43,96,49,4217
OREGON,2015,43,96,346,26508
PENNSYLVANIA,2015,43,96,753,76580
RHODE ISLAND,2015,43,96,100,5329
SOUTH CAROLINA,2015,43,96,637,44212
SOUTH DAKOTA,2015,43,96,0,1379
TENNESSEE,2015,43,96,310,18827
TEXAS,2015,43,96,2450,88036
UTAH,2015,43,96,71,6484
VERMONT,2015,43,96,0,779
VIRGINIA,2015,43,96,565,62579
WASHINGTON,2015,43,96,416,31984
WEST VIRGINIA,2015,43,96,0,4261
WISCONSIN,2015,43,96,255,23406
WYOMING,2015,43,96,14,288
ALABAMA,2015,44,97,0,11230
ALASKA,2015,44,97,39,2336
ARIZONA,2015,44,97,494,17822
ARKANSAS,2015,44,97,347,24737
CALIFORNIA,2015,44,97,1049,108004
COLORADO,2015,44,97,0,33086
CONNECTICUT,2015,44,97,82,7698
DELAWARE,2015,44,97,91,8151
FLORIDA,2015,44,97,911,82938
GEORGIA,2015,44,97,561,58237
HAWAII,2015,44,97,0,120
IDAHO,2015,44,97,66,3122
ILLINOIS,2015,44,97,44,3557
INDIANA,2015,44,97,218,24669
IOWA,2015,44,97,69,2563
KANSAS,2015,44,97,49,4075
KENTUCKY,2015,44,97,514,26086
LOUISIANA,2015,44,97,0,15120
MAINE,2015,44,97,70,2684
MARYLAND,2015,44,97,536,18452
MASSACHUSETTS,2015,44,97,0,18393
MICHIGAN,2015,44,97,470,41808
MINNESOTA,2015,44,97,5,270
MISSISSIPPI,2015,44,97,0,12294
MISSOURI,2015,44,97,0,15216
MONTANA,2015,44,97,34,4366
NEBRASKA,2015,44,97,102,7186
NEVADA,2015,44,97,0,1820
NEW HAMPSHIRE,2015,44,97,0,1154
NEW JERSEY,2015,44,97,237,18102
NEW MEXICO,2015,44,97,99,9628
NEW YORK,2015,44,97,902,72912
NORTH CAROLINA,2015,44,97,0,86061
NORTH DAKOTA,2015,44,97,1,477
OHIO,2015,44,97,400,30736
OKLAHOMA,2015,44,97,57,4274
OREGON,2015,44,97,307,26815
PENNSYLVANIA,2015,44,97,828,77408
RHODE ISLAND,2015,44,97,46,5375
SOUTH CAROLINA,2015,44,97,447,44659
SOUTH DAKOTA,2015,44,97,0,1379
TENNESSEE,2015,44,97,214,19041
TEXAS,2015,44,97,4311,92347
UTAH,2015,44,97,79,6563
VERMONT,2015,44,97,17,796
VIRGINIA,2015,44,97,544,63123
WASHINGTON,2015,44,97,0,31984
WEST VIRGINIA,2015,44,97,0,4261
WISCONSIN,2015,44,97,284,23690
WYOMING,2015,44,97,17,305
ALABAMA,2015,45,98,0,11230
ALASKA,2015,45,98,27,2363
ARIZONA,2015,45,98,438,18260
ARKANSAS,2015,45,98,423,25160
CALIFORNIA,2015,45,98,1434,109438
COLORADO,2015,45,98,398,33484
CONNECTICUT,2015,45,98,82,7780
DELAWARE,2015,45,98,105,8256
FLORIDA,2015,45,98,808,83746
GEORGIA,2015,45,98,516,58753
HAWAII,2015,45,98,0,120
IDAHO,2015,45,98,0,3122
ILLINOIS,2015,45,98,53,3610
INDIANA,2015,45,98,407,25076
IOWA,2015,45,98,32,2595
KANSAS,2015,45,98,31,4106
KENTUCKY,2015,45,98,0,26086
LOUISIANA,2015,45,98,415,15535
MAINE,2015,45,98,82,2766
MARYLAND,2015,45,98,443,18895
MASSACHUSETTS,2015,45,98,0,18393
MICHIGAN,2015,45,98,445,42253
MINNESOTA,2015,45,98,0,270
MISSISSIPPI,2015,45,98,284,12578
MISSOURI,2015,45,98,151,15367
MONTANA,2015,45,98,63,4429
NEBRASKA,2015,45,98,114,7300
NEVADA,2015,45,98,0,1820
NEW HAMPSHIRE,2015,45,98,114,1268
NEW JERSEY,2015,45,98,260,18362
NEW MEXICO,2015,45,98,86,9714
NEW YORK,2015,45,98,729,73641
NORTH CAROLINA,2015,45,98,849,86910
NORTH DAKOTA,2015,45,98,1,478
OHIO,2015,45,98,421,31157
OKLAHOMA,2015,45,98,32,4306
OREGON,2015,45,98,351,27166
PENNSYLVANIA,2015,45,98,861,78269
RHODE ISLAND,2015,45,98,66,5441
SOUTH CAROLINA,2015,45,98,589,45248
SOUTH DAKOTA,2015,45,98,0,1379
TENNESSEE,2015,45,98,168,19209
TEXAS,2015,45,98,3546,95893
UTAH,2015,45,98,67,6630
VERMONT,2015,45,98,0,796
VIRGINIA,2015,45,98,736,63859
WASHINGTON,2015,45,98,407,32391
WEST VIRGINIA,2015,45,98,73,4334
WISCONSIN,2015,45,98,256,23946
WYOMING,2015,45,98,9,314
ALABAMA,2015,46,99,0,11230
ALASKA,2015,46,99,69,2432
ARIZONA,2015,46,99,450,18710
ARKANSAS,2015,46,99,432,25592
CALIFORNIA,2015,46,99,774,110212
COLORADO,2015,46,99,0,33484
CONNECTICUT,2015,46,99,173,7953
DELAWARE,2015,46,99,82,8338
FLORIDA,2015,46,99,1025,84771
GEORGIA,2015,46,99,447,59200
HAWAII,2015,46,99,0,120
IDAHO,2015,46,99,0,3122
ILLINOIS,2015,46,99,56,3666
INDIANA,2015,46,99,326,25402
IOWA,2015,46,99,21,2616
KANSAS,2015,46,99,50,4156
KENTUCKY,2015,46,99,364,26450
LOUISIANA,2015,46,99,594,16129
MAINE,2015,46,99,0,2766
MARYLAND,2015,46,99,464,19359
MASSACHUSETTS,2015,46,99,315,18708
MICHIGAN,2015,46,99,576,42829
MINNESOTA,2015,46,99,1,271
MISSISSIPPI,2015,46,99,367,12945
MISSOURI,2015,46,99,0,15367
MONTANA,2015,46,99,3,4432
NEBRASKA,2015,46,99,0,7300
NEVADA,2015,46,99,0,1820
NEW HAMPSHIRE,2015,46,99,108,1376
NEW JERSEY,2015,46,99,237,18599
NEW MEXICO,2015,46,99,85,9799
NEW YORK,2015,46,99,791,74432
NORTH CAROLINA,2015,46,99,380,87290
NORTH DAKOTA,2015,46,99,0,478
OHIO,2015,46,99,396,31553
OKLAHOMA,2015,46,99,68,4374
OREGON,2015,46,99,342,27508
PENNSYLVANIA,2015,46,99,765,79034
RHODE ISLAND,2015,46,99,75,5516
SOUTH CAROLINA,2015,46,99,668,45916
SOUTH DAKOTA,2015,46,99,0,1379
TENNESSEE,2015,46,99,204,19413
TEXAS,2015,46,99,2711,98604
UTAH,2015,46,99,82,6712
VERMONT,2015,46,99,10,806
VIRGINIA,2015,46,99,707,64566
WASHINGTON,2015,46,99,465,32856
WEST VIRGINIA,2015,46,99,0,4334
WISCONSIN,2015,46,99,293,24239
WYOMING,2015,46,99,0,314
ALABAMA,2015,47,100,0,11230
ALASKA,2015,47,100,14,2446
ARIZONA,2015,47,100,417,19127
ARKANSAS,2015,47,100,384,25976
CALIFORNIA,2015,47,100,863,111075
COLORADO,2015,47,100,300,33784
CONNECTICUT,2015,47,100,130,8083
DELAWARE,2015,47,100,80,8418
FLORIDA,2015,47,100,417,85188
GEORGIA,2015,47,100,242,59442
HAWAII,2015,47,100,0,120
IDAHO,2015,47,100,0,3122
ILLINOIS,2015,47,100,5,3671
INDIANA,2015,47,100,273,25675
IOWA,2015,47,100,13,2629
KANSAS,2015,47,100,11,4167
KENTUCKY,2015,47,100,253,26703
LOUISIANA,2015,47,100,528,16657
MAINE,2015,47,100,0,2766
MARYLAND,2015,47,100,327,19686
MASSACHUSETTS,2015,47,100,237,18945
MICHIGAN,2015,47,100,385,43214
MINNESOTA,2015,47,100,0,271
MISSISSIPPI,2015,47,100,214,13159
MISSOURI,2015,47,100,88,15455
MONTANA,2015,47,100,60,4492
NEBRASKA,2015,47,100,42,7342
NEVADA,2015,47,100,0,1820
NEW HAMPSHIRE,2015,47,100,102,1478
NEW JERSEY,2015,47,100,33,18632
NEW MEXICO,2015,47,100,52,9851
NEW YORK,2015,47,100,571,75003
NORTH CAROLINA,2015,47,100,936,88226
NORTH DAKOTA,2015,47,100,4,482
OHIO,2015,47,100,414,31967
OKLAHOMA,2015,47,100,18,4392
OREGON,2015,47,100,300,27808
PENNSYLVANIA,2015,47,100,570,79604
RHODE ISLAND,2015,47,100,43,5559
SOUTH CAROLINA,2015,47,100,219,46135
SOUTH DAKOTA,2015,47,100,0,1379
TENNESSEE,2015,47,100,103,19516
TEXAS,2015,47,100,1625,100229
UTAH,2015,47,100,44,6756
VERMONT,2015,47,100,4,810
VIRGINIA,2015,47,100,46,64612
WASHINGTON,2015,47,100,248,33104
WEST VIRGINIA,2015,47,100,3,4337
WISCONSIN,2015,47,100,160,24399
WYOMING,2015,47,100,4,318
ALABAMA,2015,48,101,0,11230
ALASKA,2015,48,101,13,2459
ARIZONA,2015,48,101,485,19612
ARKANSAS,2015,48,101,99,26075
CALIFORNIA,2015,48,101,1564,112639
COLORADO,2015,48,101,444,34228
CONNECTICUT,2015,48,101,218,8301
DELAWARE,2015,48,101,95,8513
FLORIDA,2015,48,101,1127,86315
GEORGIA,2015,48,101,501,59943
HAWAII,2015,48,101,0,120
IDAHO,2015,48,101,0,3122
ILLINOIS,2015,48,101,53,3724
INDIANA,2015,48,101,307,25982
IOWA,2015,48,101,45,2674
KANSAS,2015,48,101,63,4230
KENTUCKY,2015,48,101,311,27014
LOUISIANA,2015,48,101,601,17258
MAINE,2015,48,101,0,2766
MARYLAND,2015,48,101,565,20251
MASSACHUSETTS,2015,48,101,0,18945
MICHIGAN,2015,48,101,292,43506
MINNESOTA,2015,48,101,0,271
MISSISSIPPI,2015,48,101,0,13159
MISSOURI,2015,48,101,177,15632
MONTANA,2015,48,101,62,4554
NEBRASKA,2015,48,101,92,7434
NEVADA,2015,48,101,0,1820
NEW HAMPSHIRE,2015,48,101,223,1701
NEW JERSEY,2015,48,101,213,18845
NEW MEXICO,2015,48,101,79,9930
NEW YORK,2015,48,101,828,75831
NORTH CAROLINA,2015,48,101,715,88941
NORTH DAKOTA,2015,48,101,5,487
OHIO,2015,48,101,371,32338
OKLAHOMA,2015,48,101,60,4452
OREGON,2015,48,101,278,28086
PENNSYLVANIA,2015,48,101,762,80366
RHODE ISLAND,2015,48,101,106,5665
SOUTH CAROLINA,2015,48,101,758,46893
SOUTH DAKOTA,2015,48,101,43,1422
TENNESSEE,2015,48,101,214,19730
TEXAS,2015,48,101,2635,102864
UTAH,2015,48,101,84,6840
VERMONT,2015,48,101,0,810
VIRGINIA,2015,48,101,446,65058
WASHINGTON,2015,48,101,551,33655
WEST VIRGINIA,2015,48,101,0,4337
WISCONSIN,2015,48,101,289,24688
WYOMING,2015,48,101,0,318
ALABAMA,2015,49,102,0,11230
ALASKA,2015,49,102,18,2477
ARIZONA,2015,49,102,544,20156
ARKANSAS,2015,49,102,79,26154
CALIFORNIA,2015,49,102,1615,114254
COLORADO,2015,49,102,0,34228
CONNECTICUT,2015,49,102,68,8369
DELAWARE,2015,49,102,122,8635
FLORIDA,2015,49,102,915,87230
GEORGIA,2015,49,102,387,60330
HAWAII,2015,49,102,0,120
IDAHO,2015,49,102,113,3235
ILLINOIS,2015,49,102,27,3751
INDIANA,2015,49,102,390,26372
IOWA,2015,49,102,59,2733
KANSAS,2015,49,102,38,4268
KENTUCKY,2015,49,102,257,27271
LOUISIANA,2015,49,102,509,17767
MAINE,2015,49,102,87,2853
MARYLAND,2015,49,102,666,20917
MASSACHUSETTS,2015,49,102,0,18945
MICHIGAN,2015,49,102,502,44008
MINNESOTA,2015,49,102,4,275
MISSISSIPPI,2015,49,102,343,13502
MISSOURI,2015,49,102,196,15828
MONTANA,2015,49,102,1,4555
NEBRASKA,2015,49,102,109,7543
NEVADA,2015,49,102,0,1820
NEW HAMPSHIRE,2015,49,102,102,1803
NEW JERSEY,2015,49,102,275,19120
NEW MEXICO,2015,49,102,117,10047
NEW YORK,2015,49,102,946,76777
NORTH CAROLINA,2015,49,102,981,89922
NORTH DAKOTA,2015,49,102,0,487
OHIO,2015,49,102,320,32658
OKLAHOMA,2015,49,102,56,4508
OREGON,2015,49,102,343,28429
PENNSYLVANIA,2015,49,102,876,81242
RHODE ISLAND,2015,49,102,65,5730
SOUTH CAROLINA,2015,49,102,538,47431
SOUTH DAKOTA,2015,49,102,47,1469
TENNESSEE,2015,49,102,184,19914
TEXAS,2015,49,102,2574,105438
UTAH,2015,49,102,68,6908
VERMONT,2015,49,102,0,810
VIRGINIA,2015,49,102,586,65644
WASHINGTON,2015,49,102,938,34593
WEST VIRGINIA,2015,49,102,16,4353
WISCONSIN,2015,49,102,313,25001
WYOMING,2015,49,102,7,325
ALABAMA,2015,50,103,0,11230
ALASKA,2015,50,103,7,2484
ARIZONA,2015,50,103,458,20614
ARKANSAS,2015,50,103,110,26264
CALIFORNIA,2015,50,103,1669,115923
COLORADO,2015,50,103,362,34590
CONNECTICUT,2015,50,103,272,8641
DELAWARE,2015,50,103,108,8743
FLORIDA,2015,50,103,954,88184
GEORGIA,2015,50,103,0,60330
HAWAII,2015,50,103,4,124
IDAHO,2015,50,103,108,3343
ILLINOIS,2015,50,103,55,3806
INDIANA,2015,50,103,442,26814
IOWA,2015,50,103,0,2733
KANSAS,2015,50,103,21,4289
KENTUCKY,2015,50,103,361,27632
LOUISIANA,2015,50,103,0,17767
MAINE,2015,50,103,56,2909
MARYLAND,2015,50,103,0,20917
MASSACHUSETTS,2015,50,103,0,18945
MICHIGAN,2015,50,103,652,44660
MINNESOTA,2015,50,103,6,281
MISSISSIPPI,2015,50,103,376,13878
MISSOURI,2015,50,103,189,16017
MONTANA,2015,50,103,44,4599
NEBRASKA,2015,50,103,166,7709
NEVADA,2015,50,103,0,1820
NEW HAMPSHIRE,2015,50,103,143,1946
NEW JERSEY,2015,50,103,229,19349
NEW MEXICO,2015,50,103,97,10144
NEW YORK,2015,50,103,880,77657
NORTH CAROLINA,2015,50,103,537,90459
NORTH DAKOTA,2015,50,103,0,487
OHIO,2015,50,103,422,33080
OKLAHOMA,2015,50,103,63,4571
OREGON,2015,50,103,433,28862
PENNSYLVANIA,2015,50,103,858,82100
RHODE ISLAND,2015,50,103,0,5730
SOUTH CAROLINA,2015,50,103,649,48080
SOUTH DAKOTA,2015,50,103,25,1494
TENNESSEE,2015,50,103,190,20104
TEXAS,2015,50,103,2546,107984
UTAH,2015,50,103,66,6974
VERMONT,2015,50,103,0,810
VIRGINIA,2015,50,103,843,66487
WASHINGTON,2015,50,103,554,35147
WEST VIRGINIA,2015,50,103,4,4357
WISCONSIN,2015,50,103,0,25001
WYOMING,2015,50,103,15,340
ALABAMA,2015,51,104,0,11230
ALASKA,2015,51,104,3,2487
ARIZONA,2015,51,104,406,21020
ARKANSAS,2015,51,104,8,26272
CALIFORNIA,2015,51,104,988,116911
COLORADO,2015,51,104,362,34952
CONNECTICUT,2015,51,104,130,8771
DELAWARE,2015,51,104,86,8829
FLORIDA,2015,51,104,542,88726
GEORGIA,2015,51,104,302,60632
HAWAII,2015,51,104,2,126
IDAHO,2015,51,104,0,3343
ILLINOIS,2015,51,104,9,3815
INDIANA,2015,51,104,318,27132
IOWA,2015,51,104,15,2748
KANSAS,2015,51,104,14,4303
KENTUCKY,2015,51,104,0,27632
LOUISIANA,2015,51,104,187,17954
MAINE,2015,51,104,0,2909
MARYLAND,2015,51,104,0,20917
MASSACHUSETTS,2015,51,104,0,18945
MICHIGAN,2015,51,104,309,44969
MINNESOTA,2015,51,104,2,283
MISSISSIPPI,2015,51,104,0,13878
MISSOURI,2015,51,104,111,16128
MONTANA,2015,51,104,52,4651
NEBRASKA,2015,51,104,71,7780
NEVADA,2015,51,104,0,1820
NEW HAMPSHIRE,2015,51,104,125,2071
NEW JERSEY,2015,51,104,166,19515
NEW MEXICO,2015,51,104,22,10166
NEW YORK,2015,51,104,743,78400
NORTH CAROLINA,2015,51,104,622,91081
NORTH DAKOTA,2015,51,104,3,490
OHIO,2015,51,104,344,33424
OKLAHOMA,2015,51,104,21,4592
OREGON,2015,51,104,265,29127
PENNSYLVANIA,2015,51,104,612,82712
RHODE ISLAND,2015,51,104,133,5863
SOUTH CAROLINA,2015,51,104,614,48694
SOUTH DAKOTA,2015,51,104,20,1514
TENNESSEE,2015,51,104,69,20173
TEXAS,2015,51,104,1615,109599
UTAH,2015,51,104,24,6998
VERMONT,2015,51,104,9,819
VIRGINIA,2015,51,104,254,66741
WASHINGTON,2015,51,104,342,35489
WEST VIRGINIA,2015,51,104,18,4375
WISCONSIN,2015,51,104,188,25189
WYOMING,2015,51,104,5,345
ALABAMA,2015,52,105,0,11230
ALASKA,2015,52,105,17,2504
ARIZONA,2015,52,105,516,21536
ARKANSAS,2015,52,105,94,26366
CALIFORNIA,2015,52,105,1401,118312
COLORADO,2015,52,105,252,35204
CONNECTICUT,2015,52,105,141,8912
DELAWARE,2015,52,105,92,8921
FLORIDA,2015,52,105,892,89618
GEORGIA,2015,52,105,305,60937
HAWAII,2015,52,105,0,126
IDAHO,2015,52,105,60,3403
ILLINOIS,2015,52,105,0,3815
INDIANA,2015,52,105,293,27425
IOWA,2015,52,105,5,2753
KANSAS,2015,52,105,23,4326
KENTUCKY,2015,52,105,112,27744
LOUISIANA,2015,52,105,422,18376
MAINE,2015,52,105,53,2962
MARYLAND,2015,52,105,0,20917
MASSACHUSETTS,2015,52,105,0,18945
MICHIGAN,2015,52,105,241,45210
MINNESOTA,2015,52,105,0,283
MISSISSIPPI,2015,52,105,140,14018
MISSOURI,2015,52,105,103,16231
MONTANA,2015,52,105,41,4692
NEBRASKA,2015,52,105,0,7780
NEVADA,2015,52,105,0,1820
NEW HAMPSHIRE,2015,52,105,0,2071
NEW JERSEY,2015,52,105,0,19515
NEW MEXICO,2015,52,105,66,10232
NEW YORK,2015,52,105,595,78995
NORTH CAROLINA,2015,52,105,710,91791
NORTH DAKOTA,2015,52,105,0,490
OHIO,2015,52,105,281,33705
OKLAHOMA,2015,52,105,27,4619
OREGON,2015,52,105,0,29127
PENNSYLVANIA,2015,52,105,477,83189
RHODE ISLAND,2015,52,105,0,5863
SOUTH CAROLINA,2015,52,105,376,49070
SOUTH DAKOTA,2015,52,105,0,1514
TENNESSEE,2015,52,105,100,20273
TEXAS,2015,52,105,1796,111395
UTAH,2015,52,105,42,7040
VERMONT,2015,52,105,6,825
VIRGINIA,2015,52,105,685,67426
WASHINGTON,2015,52,105,389,35878
WEST VIRGINIA,2015,52,105,2,4377
WISCONSIN,2015,52,105,145,25334
WYOMING,2015,52,105,6,351
ALABAMA,2016,1,106,0,11230
ALASKA,2016,1,106,20,2524
ARIZONA,2016,1,106,0,21536
ARKANSAS,2016,1,106,7,26373
CALIFORNIA,2016,1,106,1799,120111
COLORADO,2016,1,106,337,35541
CONNECTICUT,2016,1,106,0,8912
DELAWARE,2016,1,106,73,8994
FLORIDA,2016,1,106,320,89938
GEORGIA,2016,1,106,0,60937
HAWAII,2016,1,106,0,126
IDAHO,2016,1,106,54,3457
ILLINOIS,2016,1,106,58,3873
INDIANA,2016,1,106,411,27836
IOWA,2016,1,106,34,2787
KANSAS,2016,1,106,57,4383
KENTUCKY,2016,1,106,0,27744
LOUISIANA,2016,1,106,721,19097
MAINE,2016,1,106,0,2962
MARYLAND,2016,1,106,0,20917
MASSACHUSETTS,2016,1,106,359,19304
MICHIGAN,2016,1,106,473,45683
MINNESOTA,2016,1,106,0,283
MISSISSIPPI,2016,1,106,0,14018
MISSOURI,2016,1,106,174,16405
MONTANA,2016,1,106,67,4759
NEBRASKA,2016,1,106,68,7848
NEVADA,2016,1,106,0,1820
NEW HAMPSHIRE,2016,1,106,0,2071
NEW JERSEY,2016,1,106,275,19790
NEW MEXICO,2016,1,106,35,10267
NEW YORK,2016,1,106,185,79180
NORTH CAROLINA,2016,1,106,0,91791
NORTH DAKOTA,2016,1,106,0,490
OHIO,2016,1,106,427,34132
OKLAHOMA,2016,1,106,0,4619
OREGON,2016,1,106,115,29242
PENNSYLVANIA,2016,1,106,1009,84198
