Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
IOWA,2015,37,90,6,393
KANSAS,2015,37,90,10,1003
KENTUCKY,2015,37,90,0,5842
LOUISIANA,2015,37,90,167,3566
MAINE,2015,37,90,10,201
MARYLAND,2015,37,90,159,3446
MASSACHUSETTS,2015,37,90,43,2840
MICHIGAN,2015,37,90,143,8787
MINNESOTA,2015,37,90,1,159
MISSISSIPPI,2015,37,90,0,2692
MISSOURI,2015,37,90,152,7688
MONTANA,2015,37,90,9,573
NEBRASKA,2015,37,90,0,996
NEVADA,2015,37,90,0,428
NEW HAMPSHIRE,2015,37,90,0,203
NEW JERSEY,2015,37,90,52,3496
NEW MEXICO,2015,37,90,4,781
NEW YORK,2015,37,90,192,12676
NORTH CAROLINA,2015,37,90,519,23985
NORTH DAKOTA,2015,37,90,2,34
OHIO,2015,37,90,123,7907
OKLAHOMA,2015,37,90,22,1177
OREGON,2015,37,90,72,3929
PENNSYLVANIA,2015,37,90,158,17327
RHODE ISLAND,2015,37,90,2,236
SOUTH CAROLINA,2015,37,90,178,12078
SOUTH DAKOTA,2015,37,90,0,33
TENNESSEE,2015,37,90,57,4369
TEXAS,2015,37,90,659,20777
UTAH,2015,37,90,16,1032
VERMONT,2015,37,90,0,34
VIRGINIA,2015,37,90,215,13781
WASHINGTON,2015,37,90,93,7530
WEST VIRGINIA,2015,37,90,16,846
WISCONSIN,2015,37,90,109,4495
WYOMING,2015,37,90,0,9
ALABAMA,2015,38,91,0,3087
ALASKA,2015,38,91,2,514
ARIZONA,2015,38,91,130,3340
ARKANSAS,2015,38,91,309,6241
CALIFORNIA,2015,38,91,348,28249
COLORADO,2015,38,91,86,3333
CONNECTICUT,2015,38,91,24,1387
DELAWARE,2015,38,91,41,2132
FLORIDA,2015,38,91,266,18980
GEORGIA,2015,38,91,138,15497
HAWAII,2015,38,91,0,93
IDAHO,2015,38,91,0,86
ILLINOIS,2015,38,91,7,786
INDIANA,2015,38,91,84,5553
IOWA,2015,38,91,7,400
KANSAS,2015,38,91,8,1011
KENTUCKY,2015,38,91,85,5927
LOUISIANA,2015,38,91,158,3724
MAINE,2015,38,91,0,201
MARYLAND,2015,38,91,123,3569
MASSACHUSETTS,2015,38,91,33,2873
MICHIGAN,2015,38,91,115,8902
MINNESOTA,2015,38,91,0,159
MISSISSIPPI,2015,38,91,103,2795
MISSOURI,2015,38,91,141,7829
MONTANA,2015,38,91,0,573
NEBRASKA,2015,38,91,22,1018
NEVADA,2015,38,91,0,428
NEW HAMPSHIRE,2015,38,91,6,209
NEW JERSEY,2015,38,91,55,3551
NEW MEXICO,2015,38,91,14,795
NEW YORK,2015,38,91,157,12833
NORTH CAROLINA,2015,38,91,322,24307
NORTH DAKOTA,2015,38,91,0,34
OHIO,2015,38,91,120,8027
OKLAHOMA,2015,38,91,25,1202
OREGON,2015,38,91,64,3993
PENNSYLVANIA,2015,38,91,106,17433
RHODE ISLAND,2015,38,91,5,241
SOUTH CAROLINA,2015,38,91,172,12250
SOUTH DAKOTA,2015,38,91,0,33
TENNESSEE,2015,38,91,51,4420
TEXAS,2015,38,91,639,21416
UTAH,2015,38,91,0,1032
VERMONT,2015,38,91,0,34
VIRGINIA,2015,38,91,142,13923
WASHINGTON,2015,38,91,141,7671
WEST VIRGINIA,2015,38,91,14,860
WISCONSIN,2015,38,91,105,4600
WYOMING,2015,38,91,0,9
ALABAMA,2015,39,92,0,3087
ALASKA,2015,39,92,0,514
ARIZONA,2015,39,92,0,3340
ARKANSAS,2015,39,92,247,6488
CALIFORNIA,2015,39,92,475,28724
COLORADO,2015,39,92,104,3437
CONNECTICUT,2015,39,92,44,1431
DELAWARE,2015,39,92,21,2153
FLORIDA,2015,39,92,237,19217
GEORGIA,2015,39,92,209,15706
HAWAII,2015,39,92,1,94
IDAHO,2015,39,92,1,87
ILLINOIS,2015,39,92,7,793
INDIANA,2015,39,92,76,5629
IOWA,2015,39,92,4,404
KANSAS,2015,39,92,6,1017
KENTUCKY,2015,39,92,123,6050
LOUISIANA,2015,39,92,190,3914
MAINE,2015,39,92,16,217
MARYLAND,2015,39,92,0,3569
MASSACHUSETTS,2015,39,92,0,2873
MICHIGAN,2015,39,92,88,8990
MINNESOTA,2015,39,92,3,162
MISSISSIPPI,2015,39,92,0,2795
MISSOURI,2015,39,92,151,7980
MONTANA,2015,39,92,11,584
NEBRASKA,2015,39,92,18,1036
NEVADA,2015,39,92,32,460
NEW HAMPSHIRE,2015,39,92,4,213
NEW JERSEY,2015,39,92,49,3600
NEW MEXICO,2015,39,92,0,795
NEW YORK,2015,39,92,174,13007
NORTH CAROLINA,2015,39,92,253,24560
NORTH DAKOTA,2015,39,92,1,35
OHIO,2015,39,92,129,8156
OKLAHOMA,2015,39,92,23,1225
OREGON,2015,39,92,78,4071
PENNSYLVANIA,2015,39,92,194,17627
RHODE ISLAND,2015,39,92,3,244
SOUTH CAROLINA,2015,39,92,159,12409
SOUTH DAKOTA,2015,39,92,0,33
TENNESSEE,2015,39,92,96,4516
TEXAS,2015,39,92,633,22049
UTAH,2015,39,92,8,1040
VERMONT,2015,39,92,3,37
VIRGINIA,2015,39,92,207,14130
WASHINGTON,2015,39,92,137,7808
WEST VIRGINIA,2015,39,92,0,860
WISCONSIN,2015,39,92,93,4693
WYOMING,2015,39,92,0,9
ALABAMA,2015,40,93,0,3087
ALASKA,2015,40,93,3,517
ARIZONA,2015,40,93,135,3475
ARKANSAS,2015,40,93,218,6706
CALIFORNIA,2015,40,93,464,29188
COLORADO,2015,40,93,148,3585
CONNECTICUT,2015,40,93,27,1458
DELAWARE,2015,40,93,18,2171
FLORIDA,2015,40,93,257,19474
GEORGIA,2015,40,93,172,15878
HAWAII,2015,40,93,0,94
IDAHO,2015,40,93,0,87
ILLINOIS,2015,40,93,14,807
INDIANA,2015,40,93,106,5735
IOWA,2015,40,93,3,407
KANSAS,2015,40,93,11,1028
KENTUCKY,2015,40,93,0,6050
LOUISIANA,2015,40,93,0,3914
MAINE,2015,40,93,14,231
MARYLAND,2015,40,93,0,3569
MASSACHUSETTS,2015,40,93,0,2873
MICHIGAN,2015,40,93,114,9104
MINNESOTA,2015,40,93,6,168
MISSISSIPPI,2015,40,93,164,2959
MISSOURI,2015,40,93,145,8125
MONTANA,2015,40,93,7,591
NEBRASKA,2015,40,93,17,1053
NEVADA,2015,40,93,34,494
NEW HAMPSHIRE,2015,40,93,3,216
NEW JERSEY,2015,40,93,46,3646
NEW MEXICO,2015,40,93,4,799
NEW YORK,2015,40,93,157,13164
NORTH CAROLINA,2015,40,93,384,24944
NORTH DAKOTA,2015,40,93,0,35
OHIO,2015,40,93,121,8277
OKLAHOMA,2015,40,93,31,1256
OREGON,2015,40,93,71,4142
PENNSYLVANIA,2015,40,93,150,17777
RHODE ISLAND,2015,40,93,2,246
SOUTH CAROLINA,2015,40,93,81,12490
SOUTH DAKOTA,2015,40,93,0,33
TENNESSEE,2015,40,93,48,4564
TEXAS,2015,40,93,691,22740
UTAH,2015,40,93,11,1051
VERMONT,2015,40,93,3,40
VIRGINIA,2015,40,93,54,14184
WASHINGTON,2015,40,93,134,7942
WEST VIRGINIA,2015,40,93,5,865
WISCONSIN,2015,40,93,78,4771
WYOMING,2015,40,93,0,9
ALABAMA,2015,41,94,0,3087
ALASKA,2015,41,94,7,524
ARIZONA,2015,41,94,100,3575
ARKANSAS,2015,41,94,184,6890
CALIFORNIA,2015,41,94,527,29715
COLORADO,2015,41,94,74,3659
CONNECTICUT,2015,41,94,19,1477
DELAWARE,2015,41,94,32,2203
FLORIDA,2015,41,94,215,19689
GEORGIA,2015,41,94,114,15992
HAWAII,2015,41,94,0,94
IDAHO,2015,41,94,0,87
ILLINOIS,2015,41,94,10,817
INDIANA,2015,41,94,83,5818
IOWA,2015,41,94,5,412
KANSAS,2015,41,94,13,1041
KENTUCKY,2015,41,94,92,6142
LOUISIANA,2015,41,94,192,4106
MAINE,2015,41,94,11,242
MARYLAND,2015,41,94,0,3569
MASSACHUSETTS,2015,41,94,39,2912
MICHIGAN,2015,41,94,113,9217
MINNESOTA,2015,41,94,2,170
MISSISSIPPI,2015,41,94,109,3068
MISSOURI,2015,41,94,121,8246
MONTANA,2015,41,94,12,603
NEBRASKA,2015,41,94,14,1067
NEVADA,2015,41,94,0,494
NEW HAMPSHIRE,2015,41,94,1,217
NEW JERSEY,2015,41,94,37,3683
NEW MEXICO,2015,41,94,5,804
NEW YORK,2015,41,94,166,13330
NORTH CAROLINA,2015,41,94,328,25272
NORTH DAKOTA,2015,41,94,1,36
OHIO,2015,41,94,93,8370
OKLAHOMA,2015,41,94,8,1264
OREGON,2015,41,94,65,4207
PENNSYLVANIA,2015,41,94,158,17935
RHODE ISLAND,2015,41,94,5,251
SOUTH CAROLINA,2015,41,94,133,12623
SOUTH DAKOTA,2015,41,94,0,33
TENNESSEE,2015,41,94,61,4625
TEXAS,2015,41,94,742,23482
UTAH,2015,41,94,14,1065
VERMONT,2015,41,94,8,48
VIRGINIA,2015,41,94,50,14234
WASHINGTON,2015,41,94,136,8078
WEST VIRGINIA,2015,41,94,14,879
WISCONSIN,2015,41,94,111,4882
WYOMING,2015,41,94,0,9
ALABAMA,2015,42,95,0,3087
ALASKA,2015,42,95,11,535
ARIZONA,2015,42,95,114,3689
ARKANSAS,2015,42,95,170,7060
CALIFORNIA,2015,42,95,503,30218
COLORADO,2015,42,95,76,3735
CONNECTICUT,2015,42,95,16,1493
DELAWARE,2015,42,95,27,2230
FLORIDA,2015,42,95,246,19935
GEORGIA,2015,42,95,152,16144
HAWAII,2015,42,95,1,95
IDAHO,2015,42,95,0,87
ILLINOIS,2015,42,95,17,834
INDIANA,2015,42,95,73,5891
IOWA,2015,42,95,5,417
KANSAS,2015,42,95,11,1052
KENTUCKY,2015,42,95,91,6233
LOUISIANA,2015,42,95,33,4139
MAINE,2015,42,95,14,256
MARYLAND,2015,42,95,112,3681
MASSACHUSETTS,2015,42,95,34,2946
MICHIGAN,2015,42,95,189,9406
MINNESOTA,2015,42,95,7,177
MISSISSIPPI,2015,42,95,87,3155
MISSOURI,2015,42,95,137,8383
MONTANA,2015,42,95,12,615
NEBRASKA,2015,42,95,28,1095
NEVADA,2015,42,95,0,494
NEW HAMPSHIRE,2015,42,95,5,222
NEW JERSEY,2015,42,95,54,3737
NEW MEXICO,2015,42,95,0,804
NEW YORK,2015,42,95,197,13527
NORTH CAROLINA,2015,42,95,320,25592
NORTH DAKOTA,2015,42,95,0,36
OHIO,2015,42,95,143,8513
OKLAHOMA,2015,42,95,22,1286
OREGON,2015,42,95,64,4271
PENNSYLVANIA,2015,42,95,178,18113
RHODE ISLAND,2015,42,95,12,263
SOUTH CAROLINA,2015,42,95,145,12768
SOUTH DAKOTA,2015,42,95,0,33
TENNESSEE,2015,42,95,60,4685
TEXAS,2015,42,95,794,24276
UTAH,2015,42,95,12,1077
VERMONT,2015,42,95,4,52
VIRGINIA,2015,42,95,73,14307
WASHINGTON,2015,42,95,116,8194
WEST VIRGINIA,2015,42,95,0,879
WISCONSIN,2015,42,95,85,4967
WYOMING,2015,42,95,0,9
ALABAMA,2015,43,96,0,3087
ALASKA,2015,43,96,8,543
ARIZONA,2015,43,96,145,3834
ARKANSAS,2015,43,96,123,7183
CALIFORNIA,2015,43,96,513,30731
COLORADO,2015,43,96,0,3735
CONNECTICUT,2015,43,96,25,1518
DELAWARE,2015,43,96,45,2275
FLORIDA,2015,43,96,221,20156
GEORGIA,2015,43,96,196,16340
HAWAII,2015,43,96,1,96
IDAHO,2015,43,96,0,87
ILLINOIS,2015,43,96,8,842
INDIANA,2015,43,96,196,6087
IOWA,2015,43,96,5,422
KANSAS,2015,43,96,13,1065
KENTUCKY,2015,43,96,185,6418
LOUISIANA,2015,43,96,157,4296
MAINE,2015,43,96,0,256
MARYLAND,2015,43,96,85,3766
MASSACHUSETTS,2015,43,96,44,2990
MICHIGAN,2015,43,96,97,9503
MINNESOTA,2015,43,96,0,177
MISSISSIPPI,2015,43,96,73,3228
MISSOURI,2015,43,96,160,8543
MONTANA,2015,43,96,0,615
NEBRASKA,2015,43,96,28,1123
NEVADA,2015,43,96,0,494
NEW HAMPSHIRE,2015,43,96,8,230
NEW JERSEY,2015,43,96,44,3781
NEW MEXICO,2015,43,96,3,807
NEW YORK,2015,43,96,195,13722
NORTH CAROLINA,2015,43,96,346,25938
NORTH DAKOTA,2015,43,96,0,36
OHIO,2015,43,96,118,8631
OKLAHOMA,2015,43,96,27,1313
OREGON,2015,43,96,66,4337
PENNSYLVANIA,2015,43,96,197,18310
RHODE ISLAND,2015,43,96,0,263
SOUTH CAROLINA,2015,43,96,203,12971
SOUTH DAKOTA,2015,43,96,0,33
TENNESSEE,2015,43,96,99,4784
TEXAS,2015,43,96,716,24992
UTAH,2015,43,96,14,1091
VERMONT,2015,43,96,0,52
VIRGINIA,2015,43,96,337,14644
WASHINGTON,2015,43,96,113,8307
WEST VIRGINIA,2015,43,96,0,879
WISCONSIN,2015,43,96,85,5052
WYOMING,2015,43,96,0,9
ALABAMA,2015,44,97,0,3087
ALASKA,2015,44,97,10,553
ARIZONA,2015,44,97,140,3974
ARKANSAS,2015,44,97,87,7270
CALIFORNIA,2015,44,97,361,31092
COLORADO,2015,44,97,0,3735
CONNECTICUT,2015,44,97,17,1535
DELAWARE,2015,44,97,29,2304
FLORIDA,2015,44,97,234,20390
GEORGIA,2015,44,97,141,16481
HAWAII,2015,44,97,0,96
IDAHO,2015,44,97,1,88
ILLINOIS,2015,44,97,9,851
INDIANA,2015,44,97,65,6152
IOWA,2015,44,97,13,435
KANSAS,2015,44,97,6,1071
KENTUCKY,2015,44,97,153,6571
LOUISIANA,2015,44,97,0,4296
MAINE,2015,44,97,8,264
MARYLAND,2015,44,97,118,3884
MASSACHUSETTS,2015,44,97,0,2990
MICHIGAN,2015,44,97,118,9621
MINNESOTA,2015,44,97,9,186
MISSISSIPPI,2015,44,97,0,3228
MISSOURI,2015,44,97,0,8543
MONTANA,2015,44,97,6,621
NEBRASKA,2015,44,97,17,1140
NEVADA,2015,44,97,0,494
NEW HAMPSHIRE,2015,44,97,0,230
NEW JERSEY,2015,44,97,43,3824
NEW MEXICO,2015,44,97,16,823
NEW YORK,2015,44,97,220,13942
NORTH CAROLINA,2015,44,97,0,25938
NORTH DAKOTA,2015,44,97,2,38
OHIO,2015,44,97,122,8753
OKLAHOMA,2015,44,97,29,1342
OREGON,2015,44,97,70,4407
PENNSYLVANIA,2015,44,97,204,18514
RHODE ISLAND,2015,44,97,11,274
SOUTH CAROLINA,2015,44,97,114,13085
SOUTH DAKOTA,2015,44,97,0,33
TENNESSEE,2015,44,97,65,4849
TEXAS,2015,44,97,1345,26337
UTAH,2015,44,97,8,1099
VERMONT,2015,44,97,6,58
VIRGINIA,2015,44,97,74,14718
WASHINGTON,2015,44,97,0,8307
WEST VIRGINIA,2015,44,97,0,879
WISCONSIN,2015,44,97,71,5123
WYOMING,2015,44,97,0,9
ALABAMA,2015,45,98,0,3087
ALASKA,2015,45,98,7,560
ARIZONA,2015,45,98,120,4094
ARKANSAS,2015,45,98,135,7405
CALIFORNIA,2015,45,98,432,31524
COLORADO,2015,45,98,54,3789
CONNECTICUT,2015,45,98,17,1552
DELAWARE,2015,45,98,35,2339
FLORIDA,2015,45,98,205,20595
GEORGIA,2015,45,98,144,16625
HAWAII,2015,45,98,0,96
IDAHO,2015,45,98,0,88
ILLINOIS,2015,45,98,10,861
INDIANA,2015,45,98,123,6275
IOWA,2015,45,98,6,441
KANSAS,2015,45,98,4,1075
KENTUCKY,2015,45,98,0,6571
LOUISIANA,2015,45,98,180,4476
MAINE,2015,45,98,15,279
MARYLAND,2015,45,98,91,3975
MASSACHUSETTS,2015,45,98,0,2990
MICHIGAN,2015,45,98,106,9727
MINNESOTA,2015,45,98,1,187
MISSISSIPPI,2015,45,98,59,3287
MISSOURI,2015,45,98,154,8697
MONTANA,2015,45,98,10,631
NEBRASKA,2015,45,98,24,1164
NEVADA,2015,45,98,0,494
NEW HAMPSHIRE,2015,45,98,2,232
NEW JERSEY,2015,45,98,55,3879
NEW MEXICO,2015,45,98,13,836
NEW YORK,2015,45,98,194,14136
NORTH CAROLINA,2015,45,98,80,26018
NORTH DAKOTA,2015,45,98,1,39
OHIO,2015,45,98,107,8860
OKLAHOMA,2015,45,98,10,1352
OREGON,2015,45,98,81,4488
PENNSYLVANIA,2015,45,98,195,18709
RHODE ISLAND,2015,45,98,1,275
SOUTH CAROLINA,2015,45,98,180,13265
SOUTH DAKOTA,2015,45,98,0,33
TENNESSEE,2015,45,98,50,4899
TEXAS,2015,45,98,1002,27339
UTAH,2015,45,98,15,1114
VERMONT,2015,45,98,0,58
VIRGINIA,2015,45,98,108,14826
WASHINGTON,2015,45,98,109,8416
WEST VIRGINIA,2015,45,98,14,893
WISCONSIN,2015,45,98,80,5203
WYOMING,2015,45,98,0,9
ALABAMA,2015,46,99,0,3087
ALASKA,2015,46,99,14,574
ARIZONA,2015,46,99,144,4238
ARKANSAS,2015,46,99,123,7528
CALIFORNIA,2015,46,99,264,31788
COLORADO,2015,46,99,0,3789
CONNECTICUT,2015,46,99,27,1579
DELAWARE,2015,46,99,34,2373
FLORIDA,2015,46,99,231,20826
GEORGIA,2015,46,99,145,16770
HAWAII,2015,46,99,1,97
IDAHO,2015,46,99,0,88
ILLINOIS,2015,46,99,10,871
INDIANA,2015,46,99,79,6354
IOWA,2015,46,99,11,452
KANSAS,2015,46,99,8,1083
KENTUCKY,2015,46,99,102,6673
LOUISIANA,2015,46,99,271,4747
MAINE,2015,46,99,0,279
MARYLAND,2015,46,99,119,4094
MASSACHUSETTS,2015,46,99,40,3030
MICHIGAN,2015,46,99,147,9874
MINNESOTA,2015,46,99,4,191
MISSISSIPPI,2015,46,99,111,3398
MISSOURI,2015,46,99,0,8697
MONTANA,2015,46,99,0,631
NEBRASKA,2015,46,99,0,1164
NEVADA,2015,46,99,0,494
NEW HAMPSHIRE,2015,46,99,2,234
NEW JERSEY,2015,46,99,53,3932
NEW MEXICO,2015,46,99,10,846
NEW YORK,2015,46,99,175,14311
NORTH CAROLINA,2015,46,99,51,26069
NORTH DAKOTA,2015,46,99,0,39
OHIO,2015,46,99,87,8947
OKLAHOMA,2015,46,99,25,1377
OREGON,2015,46,99,78,4566
PENNSYLVANIA,2015,46,99,184,18893
RHODE ISLAND,2015,46,99,4,279
SOUTH CAROLINA,2015,46,99,227,13492
SOUTH DAKOTA,2015,46,99,0,33
TENNESSEE,2015,46,99,61,4960
TEXAS,2015,46,99,780,28119
UTAH,2015,46,99,12,1126
VERMONT,2015,46,99,2,60
VIRGINIA,2015,46,99,139,14965
WASHINGTON,2015,46,99,143,8559
WEST VIRGINIA,2015,46,99,0,893
WISCONSIN,2015,46,99,72,5275
WYOMING,2015,46,99,0,9
ALABAMA,2015,47,100,0,3087
ALASKA,2015,47,100,2,576
ARIZONA,2015,47,100,102,4340
ARKANSAS,2015,47,100,132,7660
CALIFORNIA,2015,47,100,245,32033
COLORADO,2015,47,100,89,3878
CONNECTICUT,2015,47,100,10,1589
DELAWARE,2015,47,100,25,2398
FLORIDA,2015,47,100,106,20932
GEORGIA,2015,47,100,75,16845
HAWAII,2015,47,100,0,97
IDAHO,2015,47,100,0,88
ILLINOIS,2015,47,100,1,872
INDIANA,2015,47,100,64,6418
IOWA,2015,47,100,2,454
KANSAS,2015,47,100,6,1089
KENTUCKY,2015,47,100,73,6746
LOUISIANA,2015,47,100,148,4895
MAINE,2015,47,100,0,279
MARYLAND,2015,47,100,58,4152
MASSACHUSETTS,2015,47,100,17,3047
MICHIGAN,2015,47,100,106,9980
MINNESOTA,2015,47,100,1,192
MISSISSIPPI,2015,47,100,53,3451
MISSOURI,2015,47,100,78,8775
MONTANA,2015,47,100,9,640
NEBRASKA,2015,47,100,7,1171
NEVADA,2015,47,100,0,494
NEW HAMPSHIRE,2015,47,100,4,238
NEW JERSEY,2015,47,100,15,3947
NEW MEXICO,2015,47,100,4,850
NEW YORK,2015,47,100,107,14418
NORTH CAROLINA,2015,47,100,124,26193
NORTH DAKOTA,2015,47,100,0,39
OHIO,2015,47,100,107,9054
OKLAHOMA,2015,47,100,7,1384
OREGON,2015,47,100,74,4640
PENNSYLVANIA,2015,47,100,126,19019
RHODE ISLAND,2015,47,100,4,283
SOUTH CAROLINA,2015,47,100,58,13550
SOUTH DAKOTA,2015,47,100,0,33
TENNESSEE,2015,47,100,29,4989
TEXAS,2015,47,100,483,28602
UTAH,2015,47,100,9,1135
VERMONT,2015,47,100,0,60
VIRGINIA,2015,47,100,14,14979
WASHINGTON,2015,47,100,66,8625
WEST VIRGINIA,2015,47,100,11,904
WISCONSIN,2015,47,100,61,5336
WYOMING,2015,47,100,0,9
ALABAMA,2015,48,101,0,3087
ALASKA,2015,48,101,6,582
ARIZONA,2015,48,101,152,4492
ARKANSAS,2015,48,101,38,7698
CALIFORNIA,2015,48,101,529,32562
COLORADO,2015,48,101,74,3952
CONNECTICUT,2015,48,101,37,1626
DELAWARE,2015,48,101,26,2424
FLORIDA,2015,48,101,276,21208
GEORGIA,2015,48,101,165,17010
HAWAII,2015,48,101,4,101
IDAHO,2015,48,101,0,88
ILLINOIS,2015,48,101,10,882
INDIANA,2015,48,101,70,6488
IOWA,2015,48,101,14,468
KANSAS,2015,48,101,7,1096
KENTUCKY,2015,48,101,96,6842
LOUISIANA,2015,48,101,208,5103
MAINE,2015,48,101,0,279
MARYLAND,2015,48,101,163,4315
MASSACHUSETTS,2015,48,101,0,3047
MICHIGAN,2015,48,101,75,10055
MINNESOTA,2015,48,101,0,192
MISSISSIPPI,2015,48,101,0,3451
MISSOURI,2015,48,101,151,8926
MONTANA,2015,48,101,16,656
NEBRASKA,2015,48,101,21,1192
NEVADA,2015,48,101,0,494
NEW HAMPSHIRE,2015,48,101,10,248
NEW JERSEY,2015,48,101,58,4005
NEW MEXICO,2015,48,101,5,855
NEW YORK,2015,48,101,172,14590
NORTH CAROLINA,2015,48,101,260,26453
NORTH DAKOTA,2015,48,101,4,43
OHIO,2015,48,101,127,9181
OKLAHOMA,2015,48,101,15,1399
OREGON,2015,48,101,75,4715
PENNSYLVANIA,2015,48,101,217,19236
RHODE ISLAND,2015,48,101,10,293
SOUTH CAROLINA,2015,48,101,271,13821
SOUTH DAKOTA,2015,48,101,0,33
TENNESSEE,2015,48,101,56,5045
TEXAS,2015,48,101,814,29416
UTAH,2015,48,101,16,1151
VERMONT,2015,48,101,0,60
VIRGINIA,2015,48,101,118,15097
WASHINGTON,2015,48,101,168,8793
WEST VIRGINIA,2015,48,101,0,904
WISCONSIN,2015,48,101,98,5434
WYOMING,2015,48,101,0,9
ALABAMA,2015,49,102,0,3087
ALASKA,2015,49,102,2,584
ARIZONA,2015,49,102,159,4651
ARKANSAS,2015,49,102,29,7727
CALIFORNIA,2015,49,102,565,33127
COLORADO,2015,49,102,0,3952
CONNECTICUT,2015,49,102,52,1678
DELAWARE,2015,49,102,33,2457
FLORIDA,2015,49,102,219,21427
GEORGIA,2015,49,102,125,17135
HAWAII,2015,49,102,0,101
IDAHO,2015,49,102,0,88
ILLINOIS,2015,49,102,8,890
INDIANA,2015,49,102,89,6577
IOWA,2015,49,102,2,470
KANSAS,2015,49,102,8,1104
KENTUCKY,2015,49,102,58,6900
LOUISIANA,2015,49,102,165,5268
MAINE,2015,49,102,20,299
MARYLAND,2015,49,102,130,4445
MASSACHUSETTS,2015,49,102,0,3047
MICHIGAN,2015,49,102,123,10178
MINNESOTA,2015,49,102,2,194
MISSISSIPPI,2015,49,102,85,3536
MISSOURI,2015,49,102,181,9107
MONTANA,2015,49,102,0,656
NEBRASKA,2015,49,102,24,1216
NEVADA,2015,49,102,0,494
NEW HAMPSHIRE,2015,49,102,3,251
NEW JERSEY,2015,49,102,50,4055
NEW MEXICO,2015,49,102,18,873
NEW YORK,2015,49,102,186,14776
NORTH CAROLINA,2015,49,102,283,26736
NORTH DAKOTA,2015,49,102,0,43
OHIO,2015,49,102,109,9290
OKLAHOMA,2015,49,102,10,1409
OREGON,2015,49,102,90,4805
PENNSYLVANIA,2015,49,102,228,19464
RHODE ISLAND,2015,49,102,8,301
SOUTH CAROLINA,2015,49,102,167,13988
SOUTH DAKOTA,2015,49,102,2,35
TENNESSEE,2015,49,102,78,5123
TEXAS,2015,49,102,779,30195
UTAH,2015,49,102,11,1162
VERMONT,2015,49,102,0,60
VIRGINIA,2015,49,102,242,15339
WASHINGTON,2015,49,102,240,9033
WEST VIRGINIA,2015,49,102,21,925
WISCONSIN,2015,49,102,103,5537
WYOMING,2015,49,102,0,9
ALABAMA,2015,50,103,0,3087
ALASKA,2015,50,103,0,584
ARIZONA,2015,50,103,104,4755
ARKANSAS,2015,50,103,34,7761
CALIFORNIA,2015,50,103,472,33599
COLORADO,2015,50,103,114,4066
CONNECTICUT,2015,50,103,44,1722
DELAWARE,2015,50,103,38,2495
FLORIDA,2015,50,103,244,21671
GEORGIA,2015,50,103,0,17135
HAWAII,2015,50,103,2,103
IDAHO,2015,50,103,1,89
ILLINOIS,2015,50,103,12,902
INDIANA,2015,50,103,99,6676
IOWA,2015,50,103,0,470
KANSAS,2015,50,103,7,1111
KENTUCKY,2015,50,103,108,7008
LOUISIANA,2015,50,103,0,5268
MAINE,2015,50,103,18,317
MARYLAND,2015,50,103,0,4445
MASSACHUSETTS,2015,50,103,0,3047
MICHIGAN,2015,50,103,115,10293
MINNESOTA,2015,50,103,9,203
MISSISSIPPI,2015,50,103,100,3636
MISSOURI,2015,50,103,147,9254
MONTANA,2015,50,103,12,668
NEBRASKA,2015,50,103,39,1255
NEVADA,2015,50,103,0,494
NEW HAMPSHIRE,2015,50,103,9,260
NEW JERSEY,2015,50,103,54,4109
NEW MEXICO,2015,50,103,13,886
NEW YORK,2015,50,103,172,14948
NORTH CAROLINA,2015,50,103,457,27193
NORTH DAKOTA,2015,50,103,0,43
OHIO,2015,50,103,133,9423
OKLAHOMA,2015,50,103,23,1432
OREGON,2015,50,103,99,4904
PENNSYLVANIA,2015,50,103,209,19673
RHODE ISLAND,2015,50,103,0,301
SOUTH CAROLINA,2015,50,103,225,14213
SOUTH DAKOTA,2015,50,103,0,35
TENNESSEE,2015,50,103,54,5177
TEXAS,2015,50,103,725,30920
UTAH,2015,50,103,9,1171
VERMONT,2015,50,103,0,60
VIRGINIA,2015,50,103,14,15353
WASHINGTON,2015,50,103,106,9139
WEST VIRGINIA,2015,50,103,17,942
WISCONSIN,2015,50,103,0,5537
WYOMING,2015,50,103,0,9
ALABAMA,2015,51,104,0,3087
ALASKA,2015,51,104,2,586
ARIZONA,2015,51,104,113,4868
ARKANSAS,2015,51,104,6,7767
CALIFORNIA,2015,51,104,312,33911
COLORADO,2015,51,104,103,4169
CONNECTICUT,2015,51,104,0,1722
DELAWARE,2015,51,104,36,2531
FLORIDA,2015,51,104,132,21803
GEORGIA,2015,51,104,98,17233
HAWAII,2015,51,104,6,109
IDAHO,2015,51,104,0,89
ILLINOIS,2015,51,104,3,905
INDIANA,2015,51,104,80,6756
IOWA,2015,51,104,3,473
KANSAS,2015,51,104,3,1114
KENTUCKY,2015,51,104,0,7008
LOUISIANA,2015,51,104,58,5326
MAINE,2015,51,104,0,317
MARYLAND,2015,51,104,0,4445
MASSACHUSETTS,2015,51,104,1,3048
MICHIGAN,2015,51,104,73,10366
MINNESOTA,2015,51,104,4,207
MISSISSIPPI,2015,51,104,0,3636
MISSOURI,2015,51,104,116,9370
MONTANA,2015,51,104,17,685
NEBRASKA,2015,51,104,17,1272
NEVADA,2015,51,104,0,494
NEW HAMPSHIRE,2015,51,104,3,263
NEW JERSEY,2015,51,104,32,4141
